season;team_api_id;player_id
2012/2013;10252;148315
2012/2013;8455;72541
2012/2013;8455;23783
2012/2013;8455;212470
2012/2013;8455;106228
2012/2013;8455;128864
2012/2013;8528;25156
2012/2013;8528;212389
2012/2013;8528;33856
2012/2013;8528;41071
2012/2013;8528;111865
2012/2013;8528;35472
2012/2013;8528;101192
2012/2013;8528;22991
2012/2013;8528;38254
2012/2013;8528;41061
2012/2013;8528;30922
2012/2013;8528;49825
2012/2013;8466;278285
2012/2013;8466;72665
2012/2013;8466;190872
2012/2013;8466;23792
2012/2013;8466;39225
2012/2013;8456;31432
2012/2013;8456;23991
2012/2013;8456;30831
2012/2013;8456;39027
2012/2013;8456;213485
2012/2013;8456;31291
2012/2013;8456;36615
2012/2013;8456;23782
2012/2013;8456;26181
2012/2013;8456;38817
2012/2013;8456;108808
2012/2013;8456;15403
2012/2013;9879;30633
2012/2013;9879;22707
2012/2013;9879;31290
2012/2013;9879;23780
2012/2013;9879;26777
2012/2013;9879;24130
2012/2013;9879;27339
2012/2013;9879;43247
2012/2013;9879;23283
2012/2013;9879;30352
2012/2013;9879;38229
2012/2013;9879;27430
2012/2013;10260;38994
2012/2013;10260;165823
2012/2013;10260;30620
2012/2013;10260;23354
2012/2013;10260;30843
2012/2013;8650;35442
2012/2013;8650;265918
2012/2013;8650;30617
2012/2013;8650;246575
2012/2013;8650;27365
2012/2013;8650;37475
2012/2013;8472;46353
2012/2013;8472;24159
2012/2013;8472;32627
2012/2013;8586;176889
2012/2013;8586;37762
2012/2013;8586;24656
2012/2013;8586;30956
2012/2013;8586;30960
2012/2013;8654;23932
2012/2013;8654;25537
2012/2013;8654;23931
2012/2013;8654;35110
2012/2013;8654;109897
2012/2013;8654;43259
2012/2013;8654;24800
2012/2013;8654;40015
2012/2013;8654;37169
2012/2013;8654;23538
2012/2013;8654;23933
2012/2013;8654;47382
2012/2013;9850;32616
2012/2013;9850;26209
2012/2013;9850;33963
2012/2013;9850;40100
2012/2013;9850;35493
2012/2013;10003;33339
2012/2013;10003;23377
2012/2013;10003;276121
2012/2013;10003;144996
2012/2013;10003;2802
2012/2013;10172;30989
2012/2013;10172;31907
2012/2013;10172;25925
2012/2013;10172;24740
2012/2013;10172;23921
2012/2013;10172;63520
2012/2013;10172;41156
2012/2013;10172;192807
2012/2013;10172;97657
2012/2013;10172;113465
2012/2013;10172;47394
2012/2013;10172;33418
2012/2013;8659;23021
2012/2013;8659;23954
2012/2013;8659;22964
2012/2013;8659;32441
2012/2013;8659;26527
2012/2013;8659;23787
2012/2013;8659;71502
2012/2013;8659;113968
2012/2013;8659;181276
2012/2013;8659;24171
2012/2013;8659;23257
2012/2013;8659;23293
2012/2013;8586;26295
2012/2013;8586;111800
2012/2013;8472;36786
2012/2013;10252;141576
2012/2013;10003;157369
2012/2013;10260;26818
2012/2013;10260;24154
2012/2013;10260;70409
2012/2013;8466;362694
2012/2013;8466;46008
2012/2013;8668;32705
2012/2013;8668;30628
2012/2013;8455;51553
2012/2013;9825;169718
2012/2013;9825;214685
2012/2013;9825;46539
2012/2013;9825;78513
2012/2013;9825;196386
2012/2013;8456;30509
2012/2013;8456;16351
2012/2013;8456;38807
2012/2013;8456;37412
2012/2013;8456;37459
2012/2013;10172;26336
2012/2013;10172;23311
2012/2013;10172;23070
2012/2013;10172;30353
2012/2013;10172;32084
2012/2013;10261;49571
2012/2013;10261;24899
2012/2013;10261;38373
2012/2013;10261;174326
2012/2013;9879;30890
2012/2013;9879;25997
2012/2013;9879;30496
2012/2013;8659;25550
2012/2013;8659;24737
2012/2013;8650;156008
2012/2013;8654;91560
2012/2013;8654;24393
2012/2013;9798;38617
2012/2013;9798;113005
2012/2013;9798;24952
2012/2013;9798;145002
2012/2013;9798;23358
2012/2013;8654;30668
2012/2013;8654;24751
2012/2013;8654;24372
2012/2013;9850;24579
2012/2013;8456;34305
2012/2013;8456;41467
2012/2013;9879;34574
2012/2013;9879;37259
2012/2013;9879;71550
2012/2013;9825;31013
2012/2013;8586;24531
2012/2013;8586;41008
2012/2013;8668;24023
2012/2013;8668;24216
2012/2013;8668;24156
2012/2013;8528;26631
2012/2013;8528;25415
2012/2013;8528;118929
2012/2013;8472;23073
2012/2013;10252;94812
2012/2013;10252;110947
2012/2013;10260;43248
2012/2013;10260;24148
2012/2013;10260;40961
2012/2013;10194;106910
2012/2013;10194;30988
2012/2013;8455;79574
2012/2013;8659;23922
2012/2013;8650;127130
2012/2013;10172;36374
2012/2013;10172;30367
2012/2013;8466;30974
2012/2013;8472;24230
2012/2013;8528;150328
2012/2013;8528;28901
2012/2013;8528;18859
2012/2013;10003;42703
2012/2013;8654;34543
2012/2013;9879;282274
2012/2013;9798;49709
2012/2013;9798;33615
2012/2013;9798;104911
2012/2013;9798;33421
2012/2013;9798;41244
2012/2013;10172;150176
2012/2013;10260;186137
2012/2013;9850;37166
2012/2013;8668;25666
2012/2013;8654;109898
2012/2013;8654;23936
2012/2013;10261;212416
2012/2013;10261;41191
2012/2013;8659;24147
2012/2013;8659;39091
2012/2013;8659;26494
2012/2013;10003;23788
2012/2013;8650;280276
2012/2013;8456;30598
2012/2013;9879;78511
2012/2013;9879;41008
2012/2013;10172;30802
2012/2013;10172;24741
2012/2013;8528;11736
2012/2013;9825;27277
2012/2013;9825;37950
2012/2013;8659;32734
2012/2013;10261;39968
2012/2013;10003;26687
2012/2013;8659;37428
2012/2013;8659;189910
2012/2013;8659;30827
2012/2013;10172;24209
2012/2013;9798;40565
2012/2013;9879;35477
2012/2013;9850;194165
2012/2013;10261;26154
2012/2013;8455;35411
2012/2013;8654;295060
2012/2013;8654;30630
2012/2013;8654;39978
2012/2013;9825;159594
2012/2013;9850;96456
2012/2013;9798;33045
2012/2013;10172;39987
2012/2013;8472;111801
2012/2013;8472;40563
2012/2013;8650;51553
2012/2013;10261;94550
2012/2013;10261;31292
2012/2013;8586;24223
2012/2013;8456;33086
2012/2013;8455;22978
2012/2013;8528;71844
2012/2013;8654;24167
2012/2013;8528;25005
2012/2013;9879;159596
2012/2013;9798;185974
2012/2013;9825;38521
2012/2013;10172;19020
2012/2013;10172;166422
2012/2013;10172;30818
2012/2013;10003;165704
2012/2013;10003;38363
2012/2013;8456;109058
2012/2013;9798;23793
2012/2013;10172;35338
2012/2013;10261;23979
2012/2013;10261;93985
2012/2013;8650;184536
2012/2013;8668;215384
2012/2013;8528;186054
2012/2013;10252;179793
2012/2013;9850;23115
2012/2013;9850;24693
2012/2013;9850;69675
2012/2013;9825;30973
2012/2013;8455;71353
2012/2013;10260;118434
2012/2013;9850;40581
2012/2013;8472;169721
2012/2013;9879;118730
2012/2013;8528;172841
2012/2013;10252;149895
2012/2013;9825;31435
2012/2013;9879;30603
2012/2013;8659;169162
2012/2013;10261;240236
2012/2013;8650;165526
2012/2013;8456;24208
2012/2013;10172;282292
2012/2013;10261;24225
2013/2014;10252;69650
2013/2014;10252;24698
2013/2014;10252;183715
2013/2014;10252;30602
2013/2014;10252;139673
2013/2014;10252;202553
2013/2014;10252;26539
2013/2014;10252;78324
2013/2014;10252;182223
2013/2014;10252;184360
2013/2014;10252;148315
2013/2014;10252;23264
2013/2014;8667;32496
2013/2014;8667;40005
2013/2014;8667;111930
2013/2014;8667;163200
2013/2014;8667;24658
2013/2014;8667;111865
2013/2014;8667;23839
2013/2014;8667;131583
2013/2014;8667;40055
2013/2014;8667;231801
2013/2014;8667;148832
2013/2014;8667;38759
2013/2014;8586;26295
2013/2014;8586;30348
2013/2014;8586;159833
2013/2014;8586;24531
2013/2014;8586;37762
2013/2014;8586;46353
2013/2014;8586;114971
2013/2014;8586;41008
2013/2014;8586;30895
2013/2014;8586;157729
2013/2014;8586;110189
2013/2014;8586;37506
2013/2014;10194;46518
2013/2014;10194;23369
2013/2014;10194;119541
2013/2014;10194;40695
2013/2014;10194;38899
2013/2014;10194;37194
2013/2014;10194;23253
2013/2014;10194;47418
2013/2014;10194;109621
2013/2014;10194;33881
2013/2014;10194;30830
2013/2014;10194;24773
2013/2014;10261;24229
2013/2014;10261;46810
2013/2014;10261;26154
2013/2014;10261;24228
2013/2014;10261;30929
2013/2014;10261;93985
2013/2014;10261;33852
2013/2014;10261;38373
2013/2014;10261;26163
2013/2014;10261;94550
2013/2014;10261;31292
2013/2014;10261;46700
2013/2014;8668;31465
2013/2014;8668;32448
2013/2014;8668;23268
2013/2014;8668;24216
2013/2014;8668;77690
2013/2014;8668;24846
2013/2014;8668;24006
2013/2014;8668;39618
2013/2014;8668;36012
2013/2014;8668;215384
2013/2014;8668;26151
2013/2014;8668;8922
2013/2014;9879;30841
2013/2014;9879;71550
2013/2014;9879;31290
2013/2014;9879;26777
2013/2014;9879;23780
2013/2014;9879;30352
2013/2014;9879;34574
2013/2014;9879;23283
2013/2014;9879;34381
2013/2014;9879;47394
2013/2014;9879;27430
2013/2014;9879;197514
2013/2014;10260;182917
2013/2014;10260;40961
2013/2014;10260;186137
2013/2014;10260;30620
2013/2014;10260;30865
2013/2014;10260;32569
2013/2014;10260;35327
2013/2014;10260;34944
2013/2014;10260;160713
2013/2014;10260;24154
2013/2014;10260;113836
2013/2014;10260;30843
2013/2014;8466;30974
2013/2014;8466;502421
2013/2014;8466;425255
2013/2014;8466;114268
2013/2014;8466;26552
2013/2014;8466;362694
2013/2014;8466;46893
2013/2014;8466;166676
2013/2014;8466;37234
2013/2014;8466;279490
2013/2014;8466;109491
2013/2014;8466;39225
2013/2014;8344;32446
2013/2014;8344;214123
2013/2014;8344;23732
2013/2014;8344;176889
2013/2014;8344;40651
2013/2014;8344;410359
2013/2014;8344;49970
2013/2014;8344;110169
2013/2014;8344;197910
2013/2014;8344;33781
2013/2014;8344;23806
2013/2014;8344;24157
2013/2014;8650;37868
2013/2014;8650;106228
2013/2014;8650;30831
2013/2014;8650;22764
2013/2014;8650;94043
2013/2014;8650;239856
2013/2014;8650;30618
2013/2014;8650;95327
2013/2014;8650;156008
2013/2014;8650;93484
2013/2014;8650;51553
2013/2014;8650;40636
2013/2014;10003;37193
2013/2014;10003;102356
2013/2014;10003;89185
2013/2014;10003;74663
2013/2014;10003;24948
2013/2014;10003;24123
2013/2014;10003;23882
2013/2014;10003;23305
2013/2014;10003;127130
2013/2014;10003;38831
2013/2014;10003;118528
2013/2014;8586;177837
2013/2014;8586;156727
2013/2014;8586;166422
2013/2014;8586;128827
2013/2014;10260;38994
2013/2014;10260;43248
2013/2014;10260;30829
2013/2014;10260;449241
2013/2014;8472;24064
2013/2014;8472;33863
2013/2014;8472;414792
2013/2014;8472;36786
2013/2014;8472;24150
2013/2014;8472;35443
2013/2014;8472;184822
2013/2014;8472;160243
2013/2014;8472;25150
2013/2014;8472;32627
2013/2014;8472;70297
2013/2014;9850;40602
2013/2014;9850;40100
2013/2014;9850;24903
2013/2014;9850;34275
2013/2014;9850;26209
2013/2014;9850;25667
2013/2014;9850;32616
2013/2014;9850;109638
2013/2014;9850;24583
2013/2014;9850;47194
2013/2014;9850;46354
2013/2014;9850;35905
2013/2014;8455;30859
2013/2014;8455;46010
2013/2014;8455;31306
2013/2014;8455;52133
2013/2014;8455;30627
2013/2014;8455;38834
2013/2014;8455;79574
2013/2014;8455;30631
2013/2014;8455;128864
2013/2014;8455;41468
2013/2014;8455;107417
2013/2014;8455;30853
2013/2014;8466;157838
2013/2014;9826;22998
2013/2014;9826;148909
2013/2014;9826;23030
2013/2014;9826;24744
2013/2014;9826;32087
2013/2014;9826;146830
2013/2014;9826;161415
2013/2014;9826;112035
2013/2014;9826;8985
2013/2014;9826;23954
2013/2014;9826;131409
2013/2014;9826;25537
2013/2014;10252;161414
2013/2014;10252;183500
2013/2014;10252;179793
2013/2014;8344;159882
2013/2014;8344;24161
2013/2014;8344;32942
2013/2014;8344;25550
2013/2014;8659;23021
2013/2014;8659;254702
2013/2014;8659;23922
2013/2014;8659;32441
2013/2014;8659;26527
2013/2014;8659;23787
2013/2014;8659;113968
2013/2014;8659;71502
2013/2014;8659;41232
2013/2014;8659;23257
2013/2014;8659;33468
2013/2014;8659;23293
2013/2014;8668;101192
2013/2014;8668;23782
2013/2014;8668;181276
2013/2014;9879;67349
2013/2014;9879;30890
2013/2014;9879;37604
2013/2014;9879;24223
2013/2014;9879;27339
2013/2014;9879;282274
2013/2014;9825;169718
2013/2014;9825;39979
2013/2014;9825;26111
2013/2014;9825;46539
2013/2014;9825;26005
2013/2014;9825;78513
2013/2014;9825;23688
2013/2014;9825;24011
2013/2014;9825;75489
2013/2014;9825;36378
2013/2014;9825;37436
2013/2014;9825;46469
2013/2014;8654;23932
2013/2014;8654;23936
2013/2014;8654;30668
2013/2014;8654;24751
2013/2014;8654;109897
2013/2014;8654;40220
2013/2014;8654;109898
2013/2014;8654;37169
2013/2014;8654;231804
2013/2014;8654;30892
2013/2014;8654;23933
2013/2014;8654;30630
2013/2014;8667;24227
2013/2014;8667;24105
2013/2014;8667;40132
2013/2014;8667;24656
2013/2014;8667;115681
2013/2014;8667;32304
2013/2014;8456;103428
2013/2014;8456;38807
2013/2014;8456;24208
2013/2014;8456;30459
2013/2014;8456;33086
2013/2014;8456;16351
2013/2014;8456;36615
2013/2014;8456;41467
2013/2014;8456;26181
2013/2014;8456;37412
2013/2014;8456;75310
2013/2014;10194;24213
2013/2014;10194;97988
2013/2014;10194;110148
2013/2014;10261;24899
2013/2014;10261;150466
2013/2014;10261;26160
2013/2014;10261;39987
2013/2014;10261;24225
2013/2014;8466;45418
2013/2014;10260;165823
2013/2014;10260;39618
2013/2014;10260;70409
2013/2014;8650;34036
2013/2014;8650;25984
2013/2014;8650;47558
2013/2014;8650;184536
2013/2014;10003;276121
2013/2014;10003;161651
2013/2014;10003;282470
2013/2014;10003;38363
2013/2014;10003;143365
2013/2014;9826;160194
2013/2014;9826;363340
2013/2014;8586;26108
2013/2014;8586;174850
2013/2014;9850;72417
2013/2014;9850;201664
2013/2014;8472;37233
2013/2014;8472;128209
2013/2014;8472;30362
2013/2014;8472;167634
2013/2014;8472;144996
2013/2014;8472;24159
2013/2014;10252;156534
2013/2014;10252;150401
2013/2014;8455;23783
2013/2014;8455;72541
2013/2014;8455;32345
2013/2014;8455;33639
2013/2014;8472;25075
2013/2014;9825;35606
2013/2014;9825;143793
2013/2014;8466;40165
2013/2014;10194;173382
2013/2014;10194;39109
2013/2014;10194;95434
2013/2014;8650;246575
2013/2014;10003;33339
2013/2014;10003;42703
2013/2014;10003;2802
2013/2014;10003;213489
2013/2014;8659;22964
2013/2014;8659;24171
2013/2014;9826;35345
2013/2014;9826;31953
2013/2014;10260;144993
2013/2014;9879;23949
2013/2014;8667;35480
2013/2014;9850;35493
2013/2014;9850;34261
2013/2014;8668;193859
2013/2014;8344;149917
2013/2014;8455;94086
2013/2014;8456;30509
2013/2014;8456;39027
2013/2014;8456;33991
2013/2014;8456;40196
2013/2014;8456;15403
2013/2014;8586;41365
2013/2014;8654;23931
2013/2014;8654;40015
2013/2014;8654;34543
2013/2014;10252;110947
2013/2014;8654;43259
2013/2014;8654;91560
2013/2014;8654;23538
2013/2014;10261;109652
2013/2014;8455;178812
2013/2014;8586;111800
2013/2014;9826;23358
2013/2014;9879;24130
2013/2014;9879;25997
2013/2014;9825;38521
2013/2014;9825;31013
2013/2014;8466;278285
2013/2014;8466;46008
2013/2014;8466;23792
2013/2014;10003;193223
2013/2014;8456;31432
2013/2014;8456;31291
2013/2014;8456;37459
2013/2014;8344;150596
2013/2014;8654;169756
2013/2014;8654;24372
2013/2014;8586;157723
2013/2014;8586;30960
2013/2014;10252;139671
2013/2014;9850;32728
2013/2014;9826;25830
2013/2014;8466;72665
2013/2014;8472;150833
2013/2014;8472;39331
2013/2014;10260;24148
2013/2014;10260;23354
2013/2014;10194;23794
2013/2014;9879;35477
2013/2014;8659;24147
2013/2014;8659;169162
2013/2014;8659;42168
2013/2014;8659;24737
2013/2014;8659;196308
2013/2014;8466;35496
2013/2014;9879;38229
2013/2014;9825;31435
2013/2014;8659;239807
2013/2014;8659;37804
2013/2014;8650;37475
2013/2014;8650;174472
2013/2014;8659;32734
2013/2014;8659;30827
2013/2014;9825;214685
2013/2014;9825;32118
2013/2014;9850;33963
2013/2014;9850;116750
2013/2014;8455;169200
2013/2014;8654;35110
2013/2014;8472;33468
2013/2014;9826;213502
2013/2014;8344;31963
2013/2014;8654;39978
2013/2014;8668;263653
2013/2014;8668;11736
2013/2014;8456;213485
2013/2014;9825;385437
2013/2014;8654;34193
2013/2014;8472;196169
2013/2014;9879;188058
2013/2014;9879;30956
2013/2014;10194;288880
2013/2014;10252;46010
2013/2014;8667;8922
2013/2014;8586;500520
2013/2014;8659;25666
2013/2014;8667;23293
2013/2014;8344;22988
2013/2014;10261;264840
2013/2014;10194;25550
2013/2014;8654;47382
2013/2014;9850;33852
2013/2014;8455;115067
2013/2014;8472;113908
2013/2014;10260;41468
2013/2014;10261;308932
2013/2014;10261;150201
2013/2014;9825;196386
2013/2014;9879;30839
2013/2014;9879;248454
2013/2014;9879;26782
2013/2014;9879;128827
2013/2014;9879;261597
2013/2014;8456;92666
2013/2014;8344;150176
2013/2014;8344;198510
2013/2014;8344;30988
2013/2014;8668;32705
2013/2014;10252;156007
2013/2014;9850;24004
2013/2014;9826;23837
2013/2014;9826;22929
2013/2014;8472;188540
2013/2014;8472;169721
2013/2014;9826;212714
2013/2014;8344;112205
2013/2014;9879;282276
2013/2014;9879;36257
2013/2014;10252;149895
2013/2014;8668;251925
2013/2014;8472;40563
2013/2014;8472;242308
2013/2014;8466;23823
2013/2014;10194;30988
2013/2014;8654;39367
2013/2014;9826;35523
2013/2014;10260;118434
2013/2014;10261;23979
2013/2014;10261;240236
2013/2014;9879;37259
2013/2014;10260;26818
2013/2014;8654;49860
2013/2014;8667;42247
2013/2014;8667;21864
2013/2014;8455;292462
2013/2014;8455;35411
2013/2014;8586;194165
2013/2014;10260;40945
2013/2014;8455;30633
2013/2014;8455;201934
2013/2014;9826;36283
2013/2014;9825;30973
2013/2014;10003;165704
2013/2014;10003;28108
2013/2014;8344;23147
2013/2014;8456;109058
2013/2014;8650;265918
2013/2014;8659;23991
2013/2014;9826;33421
2014/2015;9826;22998
2014/2015;9826;36283
2014/2015;9826;154271
2014/2015;9826;26777
2014/2015;9826;23837
2014/2015;9826;146830
2014/2015;9826;35345
2014/2015;9826;8985
2014/2015;9826;22929
2014/2015;9826;160194
2014/2015;9826;25537
2014/2015;9826;24157
2014/2015;8455;170323
2014/2015;8455;604982
2014/2015;8455;31306
2014/2015;8455;30627
2014/2015;8455;23783
2014/2015;8455;72541
2014/2015;8455;115067
2014/2015;8455;30613
2014/2015;8455;178812
2014/2015;8455;128864
2014/2015;8455;107417
2014/2015;8455;19243
2014/2015;8668;31465
2014/2015;8668;242887
2014/2015;8668;263653
2014/2015;8668;23268
2014/2015;8668;24216
2014/2015;8668;24846
2014/2015;8668;101192
2014/2015;8668;23782
2014/2015;8668;32448
2014/2015;8668;32705
2014/2015;8668;36012
2014/2015;8668;181276
2014/2015;8466;95336
2014/2015;8466;46008
2014/2015;8466;157838
2014/2015;8466;26552
2014/2015;8466;72665
2014/2015;8466;46010
2014/2015;8466;46893
2014/2015;8466;279490
2014/2015;8466;94267
2014/2015;8466;166676
2014/2015;8466;23792
2014/2015;8466;41280
2014/2015;10003;30973
2014/2015;10003;313668
2014/2015;10003;89185
2014/2015;10003;193223
2014/2015;10003;24948
2014/2015;10003;102356
2014/2015;10003;144996
2014/2015;10003;127130
2014/2015;10003;23305
2014/2015;10003;157729
2014/2015;10003;38831
2014/2015;10003;143365
2014/2015;8456;31432
2014/2015;8456;30631
2014/2015;8456;31291
2014/2015;8456;39027
2014/2015;8456;30459
2014/2015;8456;16351
2014/2015;8456;101103
2014/2015;8456;36615
2014/2015;8456;26181
2014/2015;8456;92666
2014/2015;8456;37459
2014/2015;8456;15403
2014/2015;8667;32496
2014/2015;8667;24227
2014/2015;8667;35480
2014/2015;8667;163200
2014/2015;8667;24658
2014/2015;8667;111930
2014/2015;8667;115681
2014/2015;8667;24656
2014/2015;8667;357880
2014/2015;8667;32728
2014/2015;8667;212714
2014/2015;8667;8922
2014/2015;10252;69650
2014/2015;10252;190142
2014/2015;10252;32870
2014/2015;10252;30602
2014/2015;10252;30890
2014/2015;10252;93484
2014/2015;10252;182223
2014/2015;10252;78324
2014/2015;10252;23264
2014/2015;10252;29581
2014/2015;10252;30352
2014/2015;10252;184360
2014/2015;8472;37233
2014/2015;8472;38759
2014/2015;8472;150833
2014/2015;8472;30362
2014/2015;8472;24150
2014/2015;8472;180330
2014/2015;8472;35443
2014/2015;8472;25150
2014/2015;8472;109058
2014/2015;8472;24159
2014/2015;8472;169721
2014/2015;8472;32627
2014/2015;8586;26295
2014/2015;8586;37193
2014/2015;8586;111800
2014/2015;8586;26108
2014/2015;8586;361315
2014/2015;8586;46353
2014/2015;8586;41365
2014/2015;8586;500520
2014/2015;8586;174850
2014/2015;8586;157723
2014/2015;8586;30895
2014/2015;8586;30960
2014/2015;8191;24155
2014/2015;8191;181242
2014/2015;8191;191869
2014/2015;8191;43252
2014/2015;8191;23134
2014/2015;8191;33138
2014/2015;8191;32304
2014/2015;8191;25415
2014/2015;8191;34437
2014/2015;8191;37240
2014/2015;8191;214426
2014/2015;8586;37762
2014/2015;8586;160448
2014/2015;8586;110189
2014/2015;8586;37506
2014/2015;10172;36374
2014/2015;10172;119079
2014/2015;10172;109298
2014/2015;10172;24211
2014/2015;10172;176889
2014/2015;10172;245530
2014/2015;10172;156727
2014/2015;10172;35466
2014/2015;10172;50661
2014/2015;10172;109638
2014/2015;10172;113465
2014/2015;10172;187266
2014/2015;8472;103428
2014/2015;8472;32579
2014/2015;8472;188540
2014/2015;8472;118929
2014/2015;8472;114218
2014/2015;10003;155050
2014/2015;10003;52563
2014/2015;8466;160599
2014/2015;8466;23293
2014/2015;8659;24147
2014/2015;8659;23021
2014/2015;8659;265918
2014/2015;8659;169162
2014/2015;8659;33086
2014/2015;8659;38795
2014/2015;8659;24171
2014/2015;8659;25075
2014/2015;8659;32734
2014/2015;8659;33468
2014/2015;8659;23257
2014/2015;8659;239807
2014/2015;10260;182917
2014/2015;10260;38994
2014/2015;10260;35327
2014/2015;10260;165823
2014/2015;10260;161035
2014/2015;10260;362694
2014/2015;10260;161012
2014/2015;10260;449241
2014/2015;10260;39618
2014/2015;10260;30829
2014/2015;10260;46509
2014/2015;10260;30843
2014/2015;8650;37868
2014/2015;8650;280653
2014/2015;8650;34036
2014/2015;8650;22764
2014/2015;8650;114268
2014/2015;8650;314605
2014/2015;8650;156008
2014/2015;8650;30618
2014/2015;8650;47558
2014/2015;8650;246575
2014/2015;8650;108808
2014/2015;8650;184536
2014/2015;8654;169756
2014/2015;8654;30668
2014/2015;8654;214685
2014/2015;8654;24751
2014/2015;8654;35110
2014/2015;8654;155782
2014/2015;8654;37169
2014/2015;8654;23678
2014/2015;8654;148302
2014/2015;8654;41232
2014/2015;8654;30892
2014/2015;8654;195927
2014/2015;8667;40132
2014/2015;8667;231801
2014/2015;8667;40015
2014/2015;8667;105548
2014/2015;8667;23839
2014/2015;8455;79574
2014/2015;9826;23358
2014/2015;9826;23030
2014/2015;9826;28901
2014/2015;8456;26111
2014/2015;8456;156551
2014/2015;8456;40196
2014/2015;8456;33991
2014/2015;8456;37412
2014/2015;8197;37770
2014/2015;8197;173461
2014/2015;8197;67850
2014/2015;8197;23571
2014/2015;8197;13423
2014/2015;8197;214570
2014/2015;8197;30930
2014/2015;8197;173317
2014/2015;8197;173408
2014/2015;8197;103419
2014/2015;8197;286119
2014/2015;8197;26554
2014/2015;8668;77690
2014/2015;8668;215384
2014/2015;8668;33639
2014/2015;9825;169718
2014/2015;9825;177503
2014/2015;9825;425255
2014/2015;9825;38521
2014/2015;9825;35606
2014/2015;9825;78513
2014/2015;9825;23688
2014/2015;9825;75489
2014/2015;9825;196386
2014/2015;9825;50047
2014/2015;9825;37436
2014/2015;9825;113836
2014/2015;10194;46518
2014/2015;10194;288880
2014/2015;10194;36786
2014/2015;10194;40695
2014/2015;10194;47418
2014/2015;10194;37194
2014/2015;10194;109621
2014/2015;10194;33881
2014/2015;10194;106228
2014/2015;10194;23283
2014/2015;10194;96643
2014/2015;10194;72735
2014/2015;10261;24229
2014/2015;10261;33852
2014/2015;10261;104482
2014/2015;10261;30929
2014/2015;10261;308932
2014/2015;10261;240236
2014/2015;10261;160243
2014/2015;10261;301234
2014/2015;10261;199834
2014/2015;10261;264840
2014/2015;10261;94550
2014/2015;10261;479020
2014/2015;10252;183715
2014/2015;10252;139673
2014/2015;10252;160713
2014/2015;10252;56972
2014/2015;10260;575780
2014/2015;10260;501040
2014/2015;10260;34944
2014/2015;8466;303339
2014/2015;8659;43247
2014/2015;8659;113968
2014/2015;8650;299984
2014/2015;8650;37234
2014/2015;8650;39225
2014/2015;8654;109897
2014/2015;8654;23933
2014/2015;8654;47382
2014/2015;8654;34543
2014/2015;8586;95509
2014/2015;8586;276121
2014/2015;8586;41008
2014/2015;8586;194165
2014/2015;10003;165704
2014/2015;10003;212702
2014/2015;10172;24209
2014/2015;10172;24205
2014/2015;10172;24741
2014/2015;8191;32148
2014/2015;8191;107280
2014/2015;10252;257847
2014/2015;10252;161414
2014/2015;10252;30630
2014/2015;10194;119541
2014/2015;10194;110148
2014/2015;8667;24531
2014/2015;8667;26163
2014/2015;8197;24781
2014/2015;8197;278343
2014/2015;8456;30509
2014/2015;8455;94086
2014/2015;9826;363340
2014/2015;8668;26151
2014/2015;8668;212866
2014/2015;9825;268375
2014/2015;9825;46539
2014/2015;9825;46469
2014/2015;10261;23979
2014/2015;10261;24899
2014/2015;10261;38373
2014/2015;10261;31292
2014/2015;10261;46700
2014/2015;8650;30831
2014/2015;8650;95327
2014/2015;10194;24213
2014/2015;10194;95434
2014/2015;10172;38820
2014/2015;10252;148315
2014/2015;8654;18506
2014/2015;8586;177837
2014/2015;8667;24105
2014/2015;8667;131583
2014/2015;8667;21864
2014/2015;8456;191616
2014/2015;8197;49571
2014/2015;8197;210804
2014/2015;8659;32441
2014/2015;8659;71502
2014/2015;8659;25666
2014/2015;8472;113908
2014/2015;8472;70297
2014/2015;8668;24023
2014/2015;8455;32345
2014/2015;8191;290410
2014/2015;8191;240538
2014/2015;10260;23354
2014/2015;10260;41468
2014/2015;9825;427438
2014/2015;9826;198510
2014/2015;10003;23882
2014/2015;10261;289159
2014/2015;8466;604589
2014/2015;10194;30830
2014/2015;10172;149917
2014/2015;10172;127133
2014/2015;8456;585352
2014/2015;8650;35442
2014/2015;8654;192899
2014/2015;8586;159833
2014/2015;10260;186137
2014/2015;10260;43248
2014/2015;10260;24148
2014/2015;10260;22543
2014/2015;10003;26344
2014/2015;9825;26154
2014/2015;8472;165526
2014/2015;8659;115160
2014/2015;8659;40187
2014/2015;8197;45571
2014/2015;10172;30620
2014/2015;10172;63520
2014/2015;8650;94043
2014/2015;8650;280260
2014/2015;8466;215245
2014/2015;10194;173382
2014/2015;10194;23253
2014/2015;8586;192920
2014/2015;10261;24228
2014/2015;10261;109652
2014/2015;10261;519835
2014/2015;8667;190872
2014/2015;8456;38807
2014/2015;8472;22964
2014/2015;8197;23190
2014/2015;8668;186054
2014/2015;8668;11736
2014/2015;8668;191132
2014/2015;8668;30922
2014/2015;8455;41167
2014/2015;9825;159594
2014/2015;10261;161420
2014/2015;8197;22894
2014/2015;8654;23931
2014/2015;8654;23936
2014/2015;9825;143793
2014/2015;9825;36378
2014/2015;10194;25550
2014/2015;8650;51553
2014/2015;8659;26527
2014/2015;10260;160713
2014/2015;8191;24372
2014/2015;8191;27568
2014/2015;10172;39987
2014/2015;9825;31435
2014/2015;10194;200962
2014/2015;10172;23311
